n,cum_gain_revenue,profit,profit_per_contact
1582,1671.4957197098338,422.34871591295007,0.2669713754190582
1583,1671.4957197098338,422.2987159129501,0.266771140816772
1584,1671.4957197098338,422.2487159129501,0.26657115903595335
1585,1671.4957197098338,422.1987159129501,0.26637142959807575
1586,1671.4957197098338,422.1487159129501,0.2661719520258197
1587,1671.4957197098338,422.09871591295007,0.26597272584306875
1588,1671.4957197098338,422.0487159129501,0.2657737505749056
1589,1671.4957197098338,421.9987159129501,0.2655750257476086
1590,1671.4957197098338,421.9487159129501,0.26537655088864787
1591,1671.4957197098338,421.8987159129501,0.26517832552668136
1592,1671.4957197098338,421.84871591295007,0.26498034919155156
1593,1671.4957197098338,421.7987159129501,0.2647826214142813
1594,1671.4957197098338,421.7487159129501,0.2645851417270703
1595,1671.4957197098338,421.6987159129501,0.2643879096632916
1596,1671.4957197098338,421.6487159129501,0.2641909247574875
1597,1671.4957197098338,421.59871591295007,0.2639941865453664
1598,1671.4957197098338,421.5487159129501,0.2637976945637986
1599,1671.4957197098338,421.4987159129501,0.26360144835081306
1600,1671.4957197098338,421.4487159129501,0.2634054474455938
1601,1671.4957197098338,421.3987159129501,0.263209691388476
1602,1671.4957197098338,421.34871591295007,0.2630141797209426
1603,1671.4957197098338,421.2987159129501,0.2628189119856208
1604,1671.4957197098338,421.2487159129501,0.2626238877262781
1605,1671.4957197098338,421.1987159129501,0.26242910648781936
1606,1671.4957197098338,421.1487159129501,0.26223456781628274
1607,1671.4957197098338,421.09871591295007,0.2620402712588364
1608,1671.4957197098338,421.0487159129501,0.2618462163637749
1609,1671.4957197098338,420.9987159129501,0.2616524026805159
1610,1671.4957197098338,420.9487159129501,0.26145882975959633
1611,1671.4957197098338,420.8987159129501,0.2612654971526692
1612,1671.4957197098338,420.84871591295007,0.26107240441250007
1613,1671.4957197098338,420.7987159129501,0.2608795510929635
1614,1671.4957197098338,420.7487159129501,0.2606869367490397
1615,1671.4957197098338,420.6987159129501,0.2604945609368112
1616,1671.4957197098338,420.6487159129501,0.2603024232134592
1617,1671.4957197098338,420.59871591295007,0.2601105231372604
1618,1671.4957197098338,420.5487159129501,0.2599188602675835
1619,1671.4957197098338,420.4987159129501,0.2597274341648858
1620,1671.4957197098338,420.4487159129501,0.25953624439070994
1621,1671.4957197098338,420.3987159129501,0.2593452905076805
1622,1671.4957197098338,420.34871591295007,0.25915457207950066
1623,1671.4957197098338,420.2987159129501,0.25896408867094894
1624,1671.4957197098338,420.2487159129501,0.25877383984787566
1625,1671.4957197098338,420.1987159129501,0.2585838251772001
1626,1671.4957197098338,420.1487159129501,0.2583940442269066
1627,1671.4957197098338,420.09871591295007,0.25820449656604183
1628,1671.4957197098338,420.0487159129501,0.2580151817647114
1629,1671.4957197098338,419.9987159129501,0.2578260993940762
1630,1671.4957197098338,419.9487159129501,0.25763724902634977
1631,1671.4957197098338,419.8987159129501,0.25744863023479464
1632,1671.4957197098338,419.84871591295007,0.2572602425937194
1633,1671.4957197098338,419.7987159129501,0.2570720856784753
1634,1671.4957197098338,419.7487159129501,0.2568841590654529
1635,1671.4957197098338,419.6987159129501,0.25669646233207954
1636,1671.4957197098338,419.6487159129501,0.25650899505681546
1637,1671.4957197098338,419.59871591295007,0.2563217568191509
1638,1671.4957197098338,419.5487159129501,0.2561347471996032
1639,1671.4957197098338,419.4987159129501,0.2559479657797133
1640,1671.4957197098338,419.4487159129501,0.25576141214204273
1641,1671.4957197098338,419.3987159129501,0.2555750858701707
1642,1671.4957197098338,419.34871591295007,0.2553889865486907
1643,1671.4957197098338,419.2987159129501,0.2552031137632076
1644,1671.4957197098338,419.2487159129501,0.2550174671003346
1645,1671.4957197098338,419.1987159129501,0.25483204614769
1646,1671.4957197098338,419.1487159129501,0.25464685049389435
1647,1671.4957197098338,419.09871591295007,0.25446187972856715
1648,1671.4957197098338,419.0487159129501,0.2542771334423241
1649,1671.4957197098338,418.9987159129501,0.25409261122677385
1650,1671.4957197098338,418.9487159129501,0.2539083126745152
1651,1671.4957197098338,418.8987159129501,0.2537242373791339
1652,1671.4957197098338,418.84871591295007,0.2535403849351998
1653,1671.4957197098338,418.7987159129501,0.2533567549382638
1654,1671.4957197098338,418.7487159129501,0.25317334698485494
1655,1671.4957197098338,418.6987159129501,0.25299016067247737
1656,1671.4957197098338,418.6487159129501,0.2528071955996075
1657,1671.4957197098338,418.59871591295007,0.25262445136569106
1658,1671.4957197098338,418.5487159129501,0.25244192757114
1659,1671.4957197098338,418.4987159129501,0.2522596238173298
1660,1671.4957197098338,418.4487159129501,0.25207753970659647
1661,1671.4957197098338,418.3987159129501,0.25189567484223363
1662,1671.4957197098338,418.34871591295007,0.2517140288284898
1663,1671.4957197098338,418.2987159129501,0.2515326012705653
1664,1671.4957197098338,418.2487159129501,0.2513513917746094
1665,1671.4957197098338,418.1987159129501,0.2511703999477178
1666,1671.4957197098338,418.1487159129501,0.25098962539792924
1667,1671.4957197098338,418.09871591295007,0.2508090677342232
1668,1671.4957197098338,418.0487159129501,0.25062872656651686
1669,1671.4957197098338,417.9987159129501,0.2504486015056621
1670,1671.4957197098338,417.9487159129501,0.25026869216344316
1671,1671.4957197098338,417.8987159129501,0.25008899815257335
1672,1671.4957197098338,417.84871591295007,0.24990951908669262
1673,1671.4957197098338,417.7987159129501,0.24973025458036469
1674,1671.4957197098338,417.7487159129501,0.24955120424907415
1675,1671.4957197098338,417.6987159129501,0.24937236770922394
1676,1671.4957197098338,417.6487159129501,0.2491937445781325
1677,1671.4957197098338,417.59871591295007,0.24901533447403104
1678,1671.4957197098338,417.5487159129501,0.24883713701606086
1679,1671.4957197098338,417.4987159129501,0.24865915182427045
1680,1671.4957197098338,417.4487159129501,0.24848137851961316
1681,1671.4957197098338,417.3987159129501,0.24830381672394414
1682,1671.4957197098338,417.34871591295007,0.24812646606001787
1683,1671.4957197098338,417.2987159129501,0.24794932615148552
1684,1671.4957197098338,417.2487159129501,0.247772396622892
1685,1671.4957197098338,417.1987159129501,0.24759567709967364
1686,1671.4957197098338,417.1487159129501,0.24741916720815543
1687,1671.4957197098338,417.09871591295007,0.24724286657554836
1688,1671.4957197098338,417.0487159129501,0.24706677482994674
1689,1671.4957197098338,416.9987159129501,0.2468908916003257
1690,1671.4957197098338,416.9487159129501,0.24671521651653852
1691,1753.9715949167294,441.6414784750188,0.2611717791100052
1692,1753.9715949167294,441.5914784750188,0.2609878714391364
1693,1753.9715949167294,441.54147847501883,0.26080418102481917
1694,1753.9715949167294,441.4914784750188,0.26062070748230154
1695,1753.9715949167294,441.4414784750188,0.2604374504277397
1696,1753.9715949167294,441.3914784750188,0.26025440947819506
1697,1753.9715949167294,441.3414784750188,0.26007158425163157
1698,1753.9715949167294,441.29147847501883,0.25988897436691333
1699,1753.9715949167294,441.2414784750188,0.25970657944380154
1700,1753.9715949167294,441.1914784750188,0.2595243991029522
1701,1753.9715949167294,441.1414784750188,0.25934243296591347
1702,1753.9715949167294,441.0914784750188,0.25916068065512265
1703,1753.9715949167294,441.04147847501883,0.2589791417939042
1704,1753.9715949167294,440.9914784750188,0.25879781600646645
1705,1753.9715949167294,440.9414784750188,0.2586167029178996
1706,1753.9715949167294,440.8914784750188,0.2584358021541728
1707,1753.9715949167294,440.8414784750188,0.2582551133421317
1708,1753.9715949167294,440.79147847501883,0.2580746361094958
1709,1753.9715949167294,440.7414784750188,0.25789437008485594
1710,1753.9715949167294,440.6914784750188,0.2577143148976718
1711,1753.9715949167294,440.6414784750188,0.2575344701782693
1712,1753.9715949167294,440.5914784750188,0.25735483555783806
1713,1753.9715949167294,440.54147847501883,0.25717541066842897
1714,1753.9715949167294,440.4914784750188,0.25699619514295147
1715,1753.9715949167294,440.4414784750188,0.25681718861517133
1716,1753.9715949167294,440.3914784750188,0.2566383907197079
1717,1753.9715949167294,440.3414784750188,0.2564598010920319
1718,1753.9715949167294,440.29147847501883,0.25628141936846266
1719,1753.9715949167294,440.2414784750188,0.2561032451861657
1720,1753.9715949167294,440.1914784750188,0.2559252781831505
1721,1753.9715949167294,440.1414784750188,0.2557475179982677
1722,1753.9715949167294,440.0914784750188,0.2555699642712072
1723,1753.9715949167294,440.04147847501883,0.25539261664249496
1724,1753.9715949167294,439.9914784750188,0.2552154747534912
1725,1753.9715949167294,439.9414784750188,0.2550385382463877
1726,1753.9715949167294,439.8914784750188,0.25486180676420556
1727,1753.9715949167294,439.8414784750188,0.2546852799507926
1728,1753.9715949167294,439.79147847501883,0.2545089574508211
1729,1753.9715949167294,439.7414784750188,0.2543328389097853
1730,1753.9715949167294,439.6914784750188,0.2541569239739993
1731,1753.9715949167294,439.6414784750188,0.25398121229059434
1732,1753.9715949167294,439.5914784750188,0.25380570350751663
1733,1753.9715949167294,439.54147847501883,0.253630397273525
1734,1753.9715949167294,439.4914784750188,0.2534552932381885
1735,1753.9715949167294,439.4414784750188,0.25328039105188405
1736,1753.9715949167294,439.3914784750188,0.2531056903657942
1737,1753.9715949167294,439.3414784750188,0.2529311908319049
1738,1753.9715949167294,439.29147847501883,0.2527568921030028
1739,1753.9715949167294,439.2414784750188,0.2525827938326733
1740,1753.9715949167294,439.1914784750188,0.2524088956752982
1741,1753.9715949167294,439.1414784750188,0.2522351972860533
1742,1753.9715949167294,439.0914784750188,0.2520616983209063
1743,1753.9715949167294,439.04147847501883,0.25188839843661437
1744,1753.9715949167294,438.9914784750188,0.2517152972907218
1745,1753.9715949167294,438.9414784750188,0.2515423945415581
1746,1753.9715949167294,438.8914784750188,0.25136968984823527
1747,1753.9715949167294,438.8414784750188,0.25119718287064613
1748,1753.9715949167294,438.79147847501883,0.2510248732694616
1749,1753.9715949167294,438.7414784750188,0.25085276070612855
1750,1753.9715949167294,438.6914784750188,0.2506808448428679
1751,1753.9715949167294,438.6414784750188,0.25050912534267206
1752,1753.9715949167294,438.5914784750188,0.250337601869303
1753,1753.9715949167294,438.54147847501883,0.2501662740872897
1754,1753.9715949167294,438.4914784750188,0.24999514166192635
1755,1753.9715949167294,438.4414784750188,0.24982420425927
1756,1753.9715949167294,438.3914784750188,0.24965346154613827
1757,1753.9715949167294,438.3414784750188,0.24948291319010746
1758,1753.9715949167294,438.29147847501883,0.24931255885951015
1759,1753.9715949167294,438.2414784750188,0.2491423982234331
1760,1753.9715949167294,438.1914784750188,0.24897243095171523
1761,1753.9715949167294,438.1414784750188,0.24880265671494536
1762,1753.9715949167294,438.0914784750188,0.24863307518446015
1763,1753.9715949167294,438.04147847501883,0.24846368603234192
1764,1753.9715949167294,437.9914784750188,0.24829448893141656
1765,1753.9715949167294,437.9414784750188,0.24812548355525146
1766,1753.9715949167294,437.8914784750188,0.24795666957815335
1767,1753.9715949167294,437.8414784750188,0.24778804667516627
1768,1753.9715949167294,437.79147847501883,0.2476196145220695
1769,1753.9715949167294,437.7414784750188,0.24745137279537524
1770,1753.9715949167294,437.6914784750188,0.24728332117232701
1771,1753.9715949167294,437.6414784750188,0.24711545933089712
1772,1753.9715949167294,437.5914784750188,0.24694778694978486
1773,1753.9715949167294,437.54147847501883,0.24678030370841444
1774,1753.9715949167294,437.4914784750188,0.24661300928693283
1775,1753.9715949167294,437.4414784750188,0.24644590336620778
1776,1753.9715949167294,437.3914784750188,0.2462789856278259
1777,1753.9715949167294,437.3414784750188,0.2461122557540905
1778,1753.9715949167294,437.29147847501883,0.2459457134280196
1779,1753.9715949167294,437.2414784750188,0.2457793583333439
1780,1753.9715949167294,437.1914784750188,0.24561319015450495
1781,1753.9715949167294,437.1414784750188,0.2454472085766529
1782,1753.9715949167294,437.0914784750188,0.24528141328564465
1783,1753.9715949167294,437.04147847501883,0.24511580396804197
1784,1753.9715949167294,436.9914784750188,0.24495038031110922
1785,1753.9715949167294,436.9414784750188,0.24478514200281165
1786,1753.9715949167294,436.8914784750188,0.24462008873181343
1787,1753.9715949167294,436.8414784750188,0.24445522018747554
1788,1753.9715949167294,436.79147847501883,0.24429053605985393
1789,1753.9715949167294,436.7414784750188,0.24412603603969749
1790,1753.9715949167294,436.6914784750188,0.24396171981844628
1791,1753.9715949167294,436.6414784750188,0.24379758708822938
1792,1753.9715949167294,436.5914784750188,0.24363363754186315
1793,1753.9715949167294,436.54147847501883,0.24346987087284933
1794,1753.9715949167294,436.4914784750188,0.2433062867753728
1795,1753.9715949167294,436.4414784750188,0.24314288494430017
1796,1753.9715949167294,436.3914784750188,0.24297966507517751
1797,1753.9715949167294,436.3414784750188,0.24281662686422859
1798,1753.9715949167294,436.29147847501883,0.2426537700083531
1799,1753.9715949167294,436.2414784750188,0.2424910942051244
1800,1753.9715949167294,436.1914784750188,0.24232859915278823
1801,1753.9715949167294,436.1414784750188,0.2421662845502603
1802,1753.9715949167294,436.0914784750188,0.24200415009712475
1803,1753.9715949167294,436.04147847501883,0.2418421954936322
1804,1753.9715949167294,435.9914784750188,0.2416804204406978
1805,1753.9715949167294,435.9414784750188,0.24151882463989963
1806,1753.9715949167294,435.8914784750188,0.24135740779347664
1807,1753.9715949167294,435.8414784750188,0.24119616960432694
1808,1753.9715949167294,435.79147847501883,0.24103510977600598
1809,1753.9715949167294,435.7414784750188,0.24087422801272462
1810,1753.9715949167294,435.6914784750188,0.2407135240193474
1811,1753.9715949167294,435.6414784750188,0.24055299750139084
1812,1753.9715949167294,435.5914784750188,0.2403926481650214
1813,1798.9270928711967,449.02812786135905,0.24767133362457752
